"7891","葬","zan5","埋～"
"7892","臟 𮍄","zan5","五～ ～腑"
"7893","藏","zan5","～經 又讀長"
"7894","扙","zan5","傷也 打也"
"7895","障","zan5","保～ 圍～"
"7896","㙣","zan5","沙坟高起貌"
"7897","髒","zan5","骯～ 體胖"
"7898","塟","zan5","同葬"
"7899","蒼","can1","～天 又上～ 又青色"
"7900","滄","can1","～浪 ～海"
"7901","鶬","can1","～鶊 鳥名"
"7902","倉","can1","～卒 又姓也"
"7903","●（⿸厂倉） 倉","can1","～厫 藏也"
"7904","螥","can1","～蠅 飛蟲"
"7905","愴","can1","悽～"
"7906","瑲","can1","玉聲"
"7907","昌","can1","～盛"
"7908","菖","can1","～蒲"
"7909","猖","can1","～狂"
"7910","娼","can1","～妓 嫖子"
"7911","倡","can1","～優 女樂 又和也 又同猖"
"7912","䗉","can1","蟲名"
"7913","琩","can1","玉名 耳璫"
"7914","閶","can1","～闔 又城門名"
"7915","倀","can1","～～ 無知貌"
"7916","𦞛","can1","皮傷也"
"7917","傖","can1","吳人謂中州人曰～"
"7918","唱","can1","鑼聲～～"
"7919","淐","can1","水也"
"7920","𢃑","can1","衣披不帶"
"7921","藏","can2","隱～"
"7922","常","can2","平～ 又尋～ 又倍尋曰～"
"7923","長","can2","～短"
"7924","𠹉","can2","～味 又曾也"
"7925","嘗 嚐 甞","can2","皆同𠹉"
"7926","塲","can2","～基 ～圃"
"7927","場 㙊","can2","皆同上塲字"
"7928","腸","can2","肝～"
"7929","㵴","can2","沒也"
"7930","㶓","can2","同㵴"
"7931","償","can2","～還 賠～"
"7932","嫦","can2","～娥 月中女仙"
"7933","徜","can2","～徉 自得貌 又徘徊也"
"7934","鱨","can2","～魚"
"7935","敞","can3","高也 又豁也"
"7936","廠","can3","～房"
"7937","氅","can3","鶴～ 又鳥羽也"
"7938","僘","can3","寬也"
"7939","昶","can3","明也"
"7940","唱","can3","導也"
"7941","摤","can3","磨滌也"
"7942","唱","can5","歌～"
"7943","暢","can5","～快 舒～"
"7944","鬯","can5","酒器"
"7945","悵","can5","惆～"
"7946","●（⿰窄刂）","can5","磨～ 俗用"
"7947","摤","can5","磨～ 方音"
"7948","淌","can5","大波也 俗用流淌字"
"7949","倡","can5","～首 提～"
"7950","𥇔","can5","望恨也"
"7951","商","san1","～議 ～賈"
"7952","謪","san1","同商"
"7953","裳","san1","衣～ 上曰衣 下曰～"
"7954","觴","san1","酒杯也"
"7955","傷","san1","悲～ 損～"
"7956","墒","san1","～溝 田中行水道"
"7957","𤳈","san1","田也"
"7958","䘮","san1","～葬 死人曰～"
"7959","𤹟","san1","憂病也"
"7960","桑","san1","～木 蠶～"
"7961","殤","san1","夭亡也"
"7962","滳","san1","水名"
"7963","漡","san1","水流貌"
"7964","賞","san3","～賜 ～玩 奬～"
"7965","顙","san3","～額 稽～"
"7966","嗓","san3","喉嚨 ～子"
"7967","搡","san3","推～"
"7968","磉","san3","石～ 䂺"
"7969","褬","san3","破衣也"
"7970","扄","san3","戶耳也"
"7971","𣞙","san3","鼓篋也"
"7972","上","san3","升也 自下而～也 又去聲"
"7973","上","san5","～下 在上 之～ 尊也 崇也"
"7974","尚","san5","加也 又和～"
"7975","喪","san5","～失 又平聲"
"7976","慯","san5","憂也"
"7977","岡","gan1","高～ 山～"
"7978","肛","gan1","糞門也"
"7979","疘","gan1","同肛"
"7980","剛","gan1","～強 ～直"
"7981","綱","gan1","～常 ～領 三～"
"7982","鋼","gan1","～刀 ～鉄"
"7983","●（⿰言岡）","gan1","～吵"
"7984","𠵹","gan1","同●（⿰言岡） 俗用"
"7985","豇","gan1","豇豆"
"7986","扛","gan1","抬～ 又去聲"
"7987","杠","gan1","橋也"
"7988","罡","gan1","天～ 星宿也"
"7989","𤦇","gan1","玉之精也"
"7990","𥬮","gan1","竹名 又筏也"
"7991","堈","gan1","高～ 又同缸"
"7992","缸","gan1","～甕"
"7993","㼚 𤭛 ●（⿰缶罡） 堽","gan1","皆同缸"
"7994","𤭺","gan1","又同釭"
"7995","釭","gan1","燈也 又音工"
"7996","江","gan1","～湖 又姓也 又讀姜"
"7997","崗 㟵","gan1","皆俗岡字"
"7998","矼","gan1","石橋也"
"7999","𥃽","gan1","羊目～瞳 毒物也"
"8000","港","gan3","溝～"
"8001","𣽣 𣿑","gan3","皆同上港字"
"8002","槓","gan5","木～"
"8003","摃","gan5","古皇～也"
"8004","焵","gan5","～刀"
"8005","𢭎","gan5","塡～"
"8006","掆","gan5","挑～"
"8007","扛","gan5","同掆"
"8008","𡎴","gan5","高十埂也"
"8009","𥒳","gan5","高低不平"
"8010","虹","gan5","霓也 本音洪 又音絳 方音扛"
"8011","康","kan1","安～ ～甯"
"8012","躿","kan1","躴～"
"8013","糠 穅","kan1","二字同 皆谷皮也"
"8014","漮","kan1","水虛也"
"8015","㱂","kan1","虛也 空也"
"8016","嵻 𡻚","kan1","二字同 又～㟍 山名"
"8017","㝩","kan1","～㝗 虛也"
"8018","䆲","kan1","同㝩 又屋空也 凡物空曰～䆡"
"8019","夯","kan2","用力以肩舉物 俗用 本杭上聲"
"8020","慷","kan3","～慨"
"8021","忼","kan3","同慷"
"8022","亢","kan5","高也 過也 又音岡"
"8023","炕","kan5","火～ 亁～"
"8024","伉","kan5","～儷 配耦也"
"8025","抗","kan5","～拒 抵～"
"8026","砊","kan5","～硠 石聲"
"8027","𥒳","kan5","不平也"
"8028","囥","kan5","藏也"
"8029","匟","kan5","坐床 又同囥"
"8030","犺","kan5","健犬"
"8031","項","han1","頸～ 本音向"
"8032","𤼍","han1","～㾿 喉病聲也"
"8033","杭","han2","～州城 又姓也 ～連紙"
"8034","行","han2","牙～ 排～"
"8035","𬠽","han2","同行 俗用"
"8036","航","han2","舟也"
"8037","䘕","han2","樂人也"
"8038","貥","han2","大貝也"
"8039","䋁","han2","針～衣"
"8040","吭","han2","氣～～"
"8041","頏","han2","頡～ 飛上曰頡 飛下曰～"
"8042","夯","han3","以肩舉物"
"8043","㰠","han3","貪貌"
"8044","項","han5","頸～ 方音"
"8045","巷","han5","街～ 陋～"
"8046","衖 㟟","han5","二字皆同巷"
"8047","笐","han5","晒衣竿"
"8048","𥮕","han5","同笐"
"8049","行","han5","剛強貌"
"8050","妔","han5","女性急戾 又音坑 美女也"
"8051","𩹡 䱀","an1",""
"8052","骯","an1",""
"8053","昂","an2",""
"8054","咉","an3","～咽"
"8055","醠","an3","濁酒也"
"8056","𠹃","an5","～～ 聲也"
"8057","𧪪","an5","言也"
"8058","𣉗","an5","日無光也"
"8059","盎","an5","豐原盈溢之意"
"8060","枊","an5","繫馬柱也"
"8061","娘","nian1","姨～ 俗音"
"8062","娘","nian2","～子 少女也 又爺～"
"8063","孃","nian2","母也"
"8064","釀","nian2","酒～ 實去聲"
"8065","仰","nian3","俯～ ～望"
"8066","釀","nian5","～酒 ～事"
"8067","曩","nian5","前日也"
"8068","亮","lian1","明～ 光也 本去聲"
"8069","𪳄","lian1","盛水物 大小～子 本去聲"
"8070","良","lian2","～善 ～民"
"8071","涼","lian2","冷也 薄也 又炎～"
"8072","凉","lian2","同涼"
"8073","梁","lian2","棟～ 又姓也"
"8074","樑","lian2","同梁 俗寫 屋～"
"8075","量","lian2","思～ 斗～"
"8076","俍","lian2","良工也"
"8077","𣌣","lian2","同俍 良本字"
"8078","粱","lian2","稻～"
"8079","𥞹","lian2","同粱"
"8080","𩗬","lian2","北風也"
"8081","綡","lian2","～冠"
"8082","䣼","lian2","醬水"
"8083","粮","lian2","～稅 米～"
"8084","糧","lian2","同粮"
"8085","𡮎","lian2","薄也"
"8086","惊","lian2","悲也"
"8087","稂","lian2","惡草 似禾"
"8088","兩","lian3","分～ 又二也"
"8089","両 两","lian3","二字皆俗兩字 又來上声"
"8090","倆","lian3","伎也 巧也"
"8091","魎","lian3","魍～ 䃶鬼"
"8092","輛","lian3","車數也"
"8093","𣓈","lian3","松脂也"
"8094","亮","lian5","明～"
"8095","諒","lian5","小信也 又原～ 又見～ 又通良"
"8096","量","lian5","度～ 分～"
"8097","喨","lian5","响～"
"8098","踉","lian5","～蹡 行貌"
"8099","哴","lian5","嗴～ 啼也"
"8100","𪳄","lian5","盛水具 大小～子"
"8101","悢","lian5","悲也"
"8102","晾","lian5","晒暴也"
"8103","𠅙","lian5","同亮"
"8104","倞","lian5","遠也"
"8105","江","jian1","姓也 又～湖 本音岡"
"8106","姜","jian1","姓也"
"8107","薑","jian1","生～ 通神明"
"8108","疆","jian1","～界 封～"
"8109","壃 畺 疅","jian1","皆同疆"
"8110","畕","jian1","比田也"
"8111","橿","jian1","柄也 又強盛也"
"8112","𠘌","jian1","凍～也"
"8113","繮","jian1","～繩"
"8114","韁","jian1","同繮"
"8115","䗵","jian1","～蚕"
"8116","僵","jian1","仆也"
"8117","將","jian1","～來 ～軍"
"8118","漿","jian1","水～ ～汁"
"8119","殭","jian1","死而不朽曰～"
"8120","礓","jian1","小石砂也"
"8121","𥬮","jian1","筏也 又竹名"
"8122","講","jian3","宣～ ～話"
"8123","奬","jian3","助也 又褒～ 又～勵"
"8124","獎","jian3","同奬 又～賞"
"8125","蔣","jian3","姓也 又～ 菰屬"
"8126","耩","jian3","耕也"
"8127","槳","jian3","棹～"
"8128","降 夅","jian5","減級也 又升～"
"8129","絳","jian5","赤色"
"8130","洚","jian5","大水也"
"8131","佭","jian5","抝～ 不服"
"8132","匠","jian5","工～"
"8133","醬","jian5","～醋"
"8134","𤝷","jian5","𤢐～ 犬不服牽也 又牛～"
"8135","匞","jian5","匠本字"
"8136","𢘸","jian5","恨也"
"8137","將","jian5","大～"
"8138","鎗","qian1","刀～"
"8139","鏘","qian1","玉聲"
"8140","腔","qian1","～調"
"8141","●（⿰鹵倉） 熗","qian1","～蟹 ～蝦"
"8142","椌","qian1","樂器也"
"8143","羗","qian1","西戎～人"
"8144","傹","qian1","仆也"
"8145","瑲","qian1","～～ 文玉聲也"
"8146","謒","qian1","語經也"
"8147","嗆","qian1","喉中作～"
"8148","䬕","qian1","～風"
"8149","羫","qian1","羊一隻曰一～"
"8150","𩩝","qian1","尻骨"
"8151","蹌","qian1","行不正貌"
"8152","𢦤 戕","qian1","～殺 ～灰"
"8153","斨","qian1","方斧"
"8154","●（⿰音空）","qian1","曲音 俗用"
"8155","埪","qian1","鍋～ 俗用"
"8156","𡉉","qian1","幬帳之象"
"8157","槍","qian1","抵也 又同鎗"
"8158","羌","qian1","同羗"
"8159","跫","qian1","足步聲也 又音卭"
"8160","戧","qian1","～換 古創字"
"8161","詳","qian2","～察 參～"
"8162","痒","qian2","病也 或作癢"
"8163","墻","qian2","～壁"
"8164","廧","qian2","同墻"
"8165","檣","qian2","船帆柱也"
"8166","祥","qian2","吉～ 又作詳"
"8167","羊","qian2","同祥 本牛羊"
"8168","庠","qian2","～序 學舍也 又古～生"
"8169","㩖","qian2","扶持貌"
"8170","薔","qian2","～薇 花名"
"8171","嬙","qian2","～妃 古婦官也"
"8172","翔","qian2","翺～ 鳥囘飛也"
"8173","强 強","qian2","剛～ 又～壯 又上聲"
"8174","彊","qian2","同强強"
"8175","牆","qian2","同墻"
"8176","𢉈","qian2","同牆"
"8177","洋","qian2","水名 又音羊"
"8178","勥","qian2","力拒也 又上聲"
"8179","搶","qian3","刼～ ～奪"
"8180","摤","qian3","同搶"
"8181","鏹","qian3","金別名"
"8182","襁","qian3","～褓 小兒衣"
"8183","强","qian3","勉～ 不自然"
"8184","勥","qian3","勉力也"
"8185","磢","qian3","瓦石洗物"
"8186","墏","qian3","基也"
"8187","謒","qian5","語經也"
"8188","傸","qian5","惡也"
"8189","摪 戧","qian5","扶～ 又倚也"
"8190","●（⿰篬刂）","qian5","同摪戧"
"8191","蹡","qian5","踉～ 行不正也"
"8192","䉃","qian5","籮～"
"8193","謽","qian5","詞不屈也"
"8194","弶","qian5","設罟於道以掩物"
"8195","弜","qian5","弓有力也"
"8196","嗴","qian5","秦晉謂小兒泣不止曰～"
"8197","𢪇","qian5","扶也"
"8198","相","xian1","～交 又去聲"
"8199","湘","xian1","～江"
"8200","廂","xian1","城～ ～廊 ～房"
"8201","箱","xian1","～籠 又同廂"
"8202","鑲","xian1","～嵌"
"8203","香","xian1","～臭"
"8204","䅨","xian1","芳氣也 同香"
"8205","𤷼","xian1","～痕 疾也"
"8206","麘","xian1","麝～"
"8207","驤","xian1","馬也"
"8208","襄","xian1","成也 助也 贊也"
"8209","鄕","xian1","～黨 一萬二千五百家曰～"
"8210","𤉪","xian1","火坑也"
"8211","瓖","xian1","馬帶飾"
"8212","勷","xian1","劻～ 點主執事稱劻～"
"8213","降","xian2","～服 又音匠 又古音紅杭"
"8214","享","xian3","～受"
"8215","饗","xian3","同享 又～堂 又～祭"
"8216","亯","xian3","俗享字"
"8217","享","xian3","同亯"
"8218","餉","xian3","～稅 兵～"
"8219","嚮","xian3","卽向字 又～應"
"8220","響 𥖡 响","xian3","三字皆同嚮"
"8221","鮝","xian3","～魚"
"8222","恦","xian3","念也"
"8223","慯","xian3","憂也"
"8224","晑","xian3","明也"
"8225","曏","xian3","不久也"
"8226","項","xian3","頸～ 又姓也"
"8227","想","xian3","思～"
"8228","向","xian5","方～ 趨～"
"8229","晌","xian5","～午"
"8230","相","xian5","～面 視也 又宰～"
"8231","像","xian5","～貌 形～"
"8232","象","xian5","獸名 獅～"
"8233","曏","xian5","往時也"
"8234","𢄵","xian5","未筓首飾"
"8235","秧","ian1","～苗 小禾也"
"8236","央","ian1","～凂 ～請"
"8237","殃","ian1","災～ 禍也"
"8238","鴦","ian1","鴛～ 雄曰鴛 雌曰～"
"8239","㹧","ian1","貉屬"
"8240","泱","ian1","水深廣貌"
"8241","鞅","ian1","馬頸組也 實上聲"
"8242","佒","ian1","體不伸也"
"8243","姎","ian1","女人自稱我也"
"8244","𤢐","ian1","～𤝷 犬不服牽也"
"8245","陽","ian2","陰～ 太～"
"8246","楊","ian2","～柳 立枝爲～"
"8247","揚","ian2","舉也 ～波 又稱說也"
"8248","颺","ian2","飛～ 飄～"
"8249","暘","ian2","日出光也"
"8250","洋","ian2","江～ 又～～得意"
"8251","𢒑","ian2","美善也"
"8252","氜","ian2","俗陽字"
"8253","昜","ian2","陽本字"
"8254","瘍","ian2","頭癢也"
"8255","眻","ian2","美目也"
"8256","禓","ian2","道上祭也"
"8257","羊","ian2","牛～ 又作祥用"
"8258","佯","ian2","～～不倸"
"8259","徉","ian2","～～ 自得貌"
"8260","煬","ian2","火盛貌"
"8261","痒","ian2","病也"
"8262","崵","ian2","首～ 山名"
"8263","養","ian3","～育"
"8264","癢","ian3","痛～"
"8265","攁","ian3","動也"
"8266","懩","ian3","心所欲也"
"8267","勨","ian3","勉也"
"8268","仰","ian3","舉首問上也 又～望"
"8269","瀁","ian3","瀇～ 水深廣貌"
"8270","樣","ian5","模～"
"8271","㨾","ian5","～手 又同樣"
"8272","𢵇","ian5","式～ 又法也 與樣別"
"8273","盎","ian5","盆也"
"8274","羕","ian5","木長也"
"8275","恙","ian5","病也"
"8276","漾","ian5","水動也"
"8277","怏","ian5","情不足滿 又悵也"
"8278","𢓋","ian5","行不耑也"
"8279","𢟣","ian5","恨也"
"8280","㺊","ian5","獸名 能食虎豹"
"8281","莊","zuan1","端～ 村～ 田～"
"8282","庄","zuan1","同莊 俗寫 本音彭"
"8283","粧","zuan1","～奩 ～飾"
"8284","裝","zuan1","～載 ～脩"
"8285","樁","zuan1","木～"
"8286","妝","zuan1","女～ 文飾"
"8287","𪄻","zuan1","青～ 鳥名"
"8288","𪁈","zuan1","同𪄻"
"8289","淙","zuan1","水出貌"
"8290","𣻛","zuan1","深水立～也"
"8291","㽵","zuan1","俗莊字"
"8292","奘","zuan3","～大"
"8293","壯","zuan5","強～"
"8294","狀","zuan5","古～元 又～詞"
"8295","䚒","zuan5","遇也 ～見"
"8296","撞","zuan5","凑數 掽～"
"8297","戇","zuan5","愚也 又音貢"
"8298","𣴣","zuan5","米入甑也"
"8299","漴 淙","zuan5","二字同 皆疾下也"
"8300","窗","cuan1","本作囱 在牆曰牖 在戶曰～ 助戶明也"
"8301","牕","cuan1","同窗"
"8302","窻","cuan1","俗窗字"
"8303","瘡","cuan1","～癤"
"8304","𡆪","cuan1","孔穴也"
"8305","摐","cuan1","撞也"
"8306","床","cuan2","～榻"
"8307","牀","cuan2","同床"
"8308","幢","cuan2","～旛"
"8309","䭚","cuan2","～食 吃也"
"8310","噇","cuan2","同䭚"
"8311","𩃕","cuan2","大雨～～"
"8312","闖","cuan3","～禍 又猛～ 本丑禁切"
"8313","創","cuan5","～造 又讀㦼"
"8314","剏","cuan5","同創"
"8315","䚎","cuan5","視不明也"
"8316","㦼","cuan5","車～ 樹木也"
"8317","戧","cuan5","古同創 今作～ 換用"
"8318","霜","suan1","～雪 露結爲～"
"8319","孀","suan1","寡婦也"
"8320","雙","suan1","成對也"
"8321","䨇 𩀝 双","suan1","皆俗雙字"
"8322","欆","suan1","船羽也"
"8323","驦","suan1","驌～ 良馬"
"8324","艭","suan1","船也"
"8325","爽","suan3","～快"
"8326","漺","suan3","清～ ～水"
"8327","塽","suan3","高～"
"8328","慡","suan3","性明也"
"8329","光","guan1","～明 候～ ～顧"
"8330","胱","guan1","膀～ 水腑也"
"8331","洸","guan1","水湧也 又怒貌"
"8332","桄","guan1","～桔 又機之橫木也"
"8333","𤗶","guan1","床橫木"
"8334","咣","guan1","能言也"
"8335","觥","guan1","酒器 本音拱"
"8336","姯","guan1","女色姸麗也"
"8337","垙","guan1","陌也"
"8338","珖","guan1","玉名"
"8339","廣","guan3","大也 博也"
"8340","誑","guan5","欺～"
"8341","𨤡","guan5","彩色也"
"8342","𤗶","guan5","桌邊～"
"8343","榥","guan5","讀書床也"
"8344","櫎","guan5","同榥"
"8345","矌","guan5","目無色也"
"8346","㤮","guan5","詐也"
"8347","光","guan5","本音胱 又音𤗶"
"8348","匡","kuan1","正也 又地名"
"8349","筐","kuan1","～筥 又柳～"
"8350","誆","kuan1","～騙"
"8351","眶","kuan1","眼～"
"8352","●（⿰土匡）","kuan1","～坵"
"8353","𨴑","kuan1","門週木也"
"8354","䯑","kuan1","～䯖 股骨"
"8355","框","kuan1","棺門也"
"8356","洭","kuan1","水名 出桂陽縣"
"8357","劻","kuan1","題紅執事曰～勷 又迫遽之貌"
"8358","狂","kuan2","猖～"
"8359","抂","kuan2","～攘 亂貌"
"8360","𢙌","kuan2","同狂"
"8361","𣴥","kuan2","水貌"
"8362","㾠","kuan2","熱病也"
"8363","𢓯","kuan3","扇～也"
"8364","怳","kuan3","失意貌"
"8365","况","kuan5","～乎 語辭"
"8366","貺","kuan5","賜也"
"8367","框","kuan5","門～"
"8368","壙","kuan5","墻～"
"8369","曠","kuan5","～野"
"8370","𦚞","kuan5","腹中寬也"
"8371","纊","kuan5","繒～ 帛屬"
"8372","懬","kuan5","廣也 大也"
"8373","懭","kuan5","同懬"
"8374","𣋷","kuan5","同曠"
"8375","礦","kuan5","～物 金玉未成器曰～ 又開～ 俗用 本音拱"
"8376","鑛","kuan5","礦本字 未鍊金"
"8377","荒","huan1","荒蕪"
"8378","㡆","huan1","幪也"
"8379","肓","huan1","膏～"
"8380","𥞙","huan1","凶年也 果不熟 又同荒"
"8381","𥠸","huan1","同𥞙"
"8382","𣺬","huan1","水廣也"
"8383","慌","huan1","～忙"
"8384","㤺","huan1","同慌"
"8385","𩥒","huan1","馬奔也"
"8386","鎤","huan1","～～ 鐘聲"
"8387","巟","huan1","水廣也"
"8388","㠵","huan1","巾也"
"8389","皇","huan2","～帝 三～"
"8390","黃","huan2","顏色 又姓也 又讀王"
"8391","凰","huan2","雌鳥王也"
"8392","遑","huan2","急也"
"8393","媓","huan2","娥～ 堯女也"
"8394","徨","huan2","徬～"
"8395","㞷","huan2","草木妄生也"
"8396","蝗","huan2","～蝻"
"8397","煌","huan2","煇～"
"8398","隍","huan2","城池也 又城～ 神也"
"8399","鰉","huan2","～魚"
"8400","㾮","huan2","瘟～ 病也"
"8401","鍠","huan2","鐘鼓聲 又鎖～ 俗用"
"8402","湟","huan2","水名"
"8403","𤛥","huan2","～牛"
"8404","磺","huan2","硝～"
"8405","艎","huan2","船～板"
"8406","𪏙","huan2","蛋～"
"8407","蟥","huan2","螞～"
"8408","鷬","huan2","～鵲"
"8409","惶","huan2","～恐"
"8410","篁","huan2","竹名 堅而促節 又可作笛"
"8411","簧","huan2","同篁"
"8412","璜","huan2","玉半璧也"
"8413","墴","huan2","殿也 基也"
"8414","潢","huan2","積水也"
"8415","喤","huan2","聲也 又唱二～也"
"8416","謊","huan3","說～ 虛言也"
"8417","恍","huan3","～忽"
"8418","愰","huan3","～懩 心不定"
"8419","滉","huan3","水深廣貌"
"8420","兤 兤","huan3","火明也"
"8421","幌","huan5","酒～子"
"8422","𣄙 𣄐","huan5","二字皆同幌"
"8423","晃","huan5","明～"
"8424","熀","huan5","火～"
"8425","晄","huan5","明也"
"8426","榥","huan5","讀書牀也"
"8427","汪","uan1","～洋"
"8428","𥆚","uan1","淚～～ 目欲泣也"
"8429","尫","uan1","弱也 又短小也"
"8430","尪 尩","uan1","二字皆同尫 又疾病人也"
"8431","㴏","uan1","塘 本去聲"
"8432","𪶁","uan1","汪本字"
"8433","望","uan1","本音旺 又讀㴏"
"8434","王","uan2","君～ 又姓也"
"8435","亡","uan2","死也 又讀無"
"8436","忘","uan2","～却 未計也"
"8437","杗","uan2","屋棟～磚"
"8438","黃","uan2","～白 ～瓜"
"8439","往","uan3","去也 又～來"
"8440","枉","uan3","寃～ 又曲就曰～ 又屈也 又勞而無功曰～"
"8441","輞","uan3","車～"
"8442","網","uan3","～罟 魚～"
"8443","誷","uan3","誣言也"
"8444","惘","uan3","～然 失志也"
"8445","㳹","uan3","大水也"
"8446","瀇","uan3","～瀁 水深廣貌"
"8447","𣶈","uan3","水名"
"8448","㴏","uan3","池不流曰～"
"8449","魍","uan3","～魎 䃶鬼也"
"8450","罔","uan3","無功也 又不直也"
"8451","𣇭","uan3","光美也"
"8452","棢","uan3","同輞"
"8453","𣶂","uan3","往也"
"8454","徃","uan3","俗往字"
"8455","望","uan5","仰～ 朔～ 初一日曰朔 十五日曰望 又看也 又觀望"
"8456","旺","uan5","興～ 盛～"
"8457","妄","uan5","罔也 誣也"
"8458","𧧄","uan5","同妄"
"8459","㴏","uan5","池不流也"
"8460","𥩿","uan5","同望"
"8461","泳","uan5","詩周南 不可～思 釋游也 俗讀永 非是"
"8462","賁","ben1","勇也 又姓也"
"8463","奔","ben1","～走"
"8464","犇","ben1","牛～"
"8465","渀","ben1","同奔 水流也"
"8466","𥝯 𧾜","ben1","二字皆同奔"
"8467","𩣺","ben1","馬走也"
"8468","錛","ben1","鉄～"
"8469","畚","ben1","～斗"
"8470","捹","ben1","手亂也"
"8471","泍","ben1","水急也"
"8472","𣳰","ben1","同泍"
"8473","浜","ben1","安船溝也"
"8474","㙃","ben1","冢口穴也"
"8475","本","ben3","根～ 基～ 書～"
"8476","畚","ben3","～斗 盛土器 以草索爲之"
"8477","㤓","ben3","性不慧也"
"8478","笨","ben3","人肥大曰～伯"
"8479","泍","ben3","水急也"
"8480","夲","ben3","俗用本字 本音叨"
"8481","逩","ben5","投～"
"8482","𢜘","ben5","性不慧也"
"8483","噴","pen1","～吐"
"8484","歕 𠽾","pen1","同噴 ～出 又～桶 軍火也"
"8485","匉","pen1","～訇 大聲也"
"8486","盆","pen2","～缽 ～缸"
"8487","㖹","pen2","吐也"
"8488","歕","pen2","吹氣也 又～散也"
"8489","湓","pen2","水名 又水涌也"
"8490","㙃","pen2","冢口穴也"
"8491","瓫","pen2","同盆"
"8492","浜","pen2","安船溝也"
"8493","呠","pen3","潠也"
"8494","体","pen3","劣也 又粗貌 俗代体字"
"8495","馞","pen5","～香"
"8496","昢","pen5","日未明貌"
"8497","笨","pen5","竹裏也 又粗率也 又音本 肥大也"
"8498","瞞","men1","暗也 ～聲"
"8499","懣","men1","煩也"
"8500","門","men2","～戶 俗寫"
"8501","𨳇","men2","從二戶爲～ 門本字 同門"
"8502","捫","men2","～摸"
"8503","璊","men2","赤色玉"
"8504","𤅣","men2","山絕水也 又同亹"
"8505","們","men3","你～"
"8506","暪","men3","暗也"
"8507","悶","men5","憂也"
"8508","璺","men5","物破未分曰～ 又音問"
"8509","𣚪","men5","同悶 木棰也 又音鈍"
"8510","懣","men5","煩也"
"8511","分","fen1","～別 又每刻十五～ 每時六十分 又十二粟爲一～ 十二分爲一銖"
"8512","吩","fen1","～咐"
"8513","紛","fen1","～紜 糾～"
"8514","芬","fen1","～芳 香草"
"8515","棼","fen1","亂也"
"8516","帉","fen1","拭物巾也"
"8517","昐","fen1","日光"
"8518","𣬩","fen1","～～ 毛落貌"
"8519","𣱦 氛","fen1","祥氣也 二字同"
"8520","汾","fen1","水名"
"8521","𩝀","fen1","飯也"
"8522","妢","fen1","囻名"
"8523","𡵳","fen1","香也"
"8524","𢁥","fen1","同帉"
"8525","份","fen1","時用一件曰一～ 本古彬字"
"8526","雰","fen1","～雱 雪貌"
"8527","焚","fen2","～燒 ～化"
"8528","墳","fen2","～墓"
"8529","坟","fen2","同墳"
"8530","蚠","fen2","虫名 又人名"
"8531","蕡","fen2","香草"
"8532","幩","fen2","馬飾也"
"8533","弅","fen2","丘高起貌"
"8534","粉","fen3","～碎 又脂～ 又麫～"
"8535","㥹","fen3","動也"
"8536","分","fen5","守～ ～兩"
"8537","忿","fen5","～怒"
"8538","糞","fen5","灰～ 又屎也"
"8539","瀵","fen5","水名"
"8540","𡊄","fen5","～箕 掃除也"
"8541","奮","fen5","～發 ～振"
"8542","僨","fen5","僵也 覆敗也"
"8543","憤","fen5","心求通而未得"
"8544","𡏰","fen5","掃除也"
"8545","份","fen5","每一件曰一～"
"8546","奞","fen5","鳥張羽毛 自～欲飛"
"8547","濆","fen5","水涯也"
"8548","敦","den1","～厚 ～篤 ～請"
"8549","惇","den1","信也"
"8550","墩","den1","土～子"
"8551","犜","den1","～牛 雄牛也"
"8552","登","den1","升也 ～高"
"8553","豋","den1","禮器 與登別"
"8554","𥂦","den1","盂也 又醬油～"
"8555","燈","den1","～火 ～籠"
"8556","灯","den1","同燈 俗用"
"8557","涒","den1","食而復吐之 又音羣"
"8558","蹬","den1","足～"
"8559","竳","den1","立貌"
"8560","橙","den1","几屬 又音成 果名 又同櫈"
"8561","橔","den1","木名"
"8562","𧯭","den1","豋本字"
"8563","噸","den1","十六石八十斤曰一～"
"8564","等","den3","衆也 又～候"
"8565","戥","den3","秤～"
"8566","躉","den3","零～"
"8567","盹","den3","瞌睡打～ 俗用"
"8568","坉","den3","水不流也"
"8569","吨","den3","不了也"
"8570","頓","den5","～首"
"8571","盾","den5","戈～"
"8572","楯","den5","同盾"
"8573","鄧","den5","姓也"
"8574","櫈","den5","桌～"
"8575","扽","den5","引也 又手～物"
"8576","噸","den5","言不快也"
"8577","暾","den5","日出始也"
"8578","涒","den5","食巳而復吐之"
"8579","𢯭","den5","負荷也"
"8580","䙞","den5","～袄"
"8581","囤","den5","～窩"
"8582","鈍","den5","魯～ 又刀不利也"
"8583","𩍐","den5","鞍～ 脚～"
"8584","鐙","den5","同𩍐"
"8585","㡒","den5","布貯曰～"
"8586","蹬","den5","蹭～"
"8587","𢬼","den5","推也"
"8588","𠎻","den5","仙去也"
"8589","墱","den5","灰～～"
"8590","遯","den5","逃～"
"8591","遁","den5","同遯"
"8592","燉","den5","火上～物"
"8593","潡","den5","大水也"
"8594","暾","den5","日始出"
"8595","揗","den5","手摩也"
"8596","沌","den5","混～"
"8597","隥","den5","階～"
"8598","瞪","den5","眼～直視"
"8599","墱","den5","築墻聲"
"8600","吞","ten1","～噎 鯨～ ～併"
